pr_number,commit_sha,commit_message,author,commit_date
335589,252cc144506db3d0fd90c938ce2f721cf351680d,"Refactor comment for clarity in safeStringify function

Co-authored-by: Copilot Autofix powered by AI <175728472+Copilot@users.noreply.github.com>",Dev-next-gen,2026-09-10 23:09:31+00:00
335586,8be805bd2534a914be4baaf9849cc8a486d06348,"terminal: load the output compactor on demand

Keep optional terminal output compaction out of the initial workbench and Agents bundles. Emit the import-free compactor for UI build targets and load it only when enabled, preserving raw output with explicit logging if loading or compaction fails.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-09-10 22:49:17+00:00
335585,90b661583245b7804bf3ad5e24c615ed0a661531,"agentHost: scope edit timing correlations to active turns

Release completed-turn SDK and interaction IDs instead of retaining them for the lifetime of a Copilot session. Keep steering and late-event routing safe through turn-owned correlation sets.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",amunger,2026-09-10 22:48:06+00:00
335585,a1dd1c923d04d771701814c2f2a6363bc35e447e,"agentHost: avoid shadowed turn in correlation registration

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",amunger,2026-09-10 22:51:20+00:00
335583,5454eb39e640101f58c0b2a0b12167deb19cb670,"sessions: add rich GitHub reference hovers

Reuse the existing issue and pull request hover components for dropdown details, with compact metadata, explicit spacing ownership, and bounded readable descriptions. Integrate the pill, row action, detail link, and branch-copy controls into one accessible keyboard flow.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10 22:32:37+00:00
335583,14a2316d08a84c6891a938b1c73431501702f8a1,"sessions: refine GitHub reference hover metadata

Use existing relative-time, title, spacing, and popup patterns consistently across standalone and collection references. Bound long titles, keep transient content concise, and make HTML hover padding ownership explicit.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-11 00:06:06+00:00
335583,2964a422d7ef29a193704c5082eaa20b537cefd1,"sessions: tighten GitHub hover title spacing

Use the existing 8px SessionSummaryHover rhythm between the title and description in both standalone and collection cards.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-11 00:12:23+00:00
335583,04dc0821969df3714f19b9bb548eeea1d04d0480,"sessions: balance GitHub hover row spacing

Let the card root own a uniform 8px gap between metadata, title, description, and branch rows instead of splitting relationship spacing across child padding.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-11 00:17:18+00:00
335583,41c94f26423fe937ec9fd14c496f6bd3aba6ddb4,"sessions: align GitHub hover content hierarchy

Follow GitHub hover cards for provenance, title and ID, state, context, routing, and author order while preserving VS Code styling and the bounded transient content budget.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-11 00:57:28+00:00
335583,6e90f3dda7c414e290b5349a30f54d62020aa339,"sessions: keep GitHub reference IDs with titles

Group the final visible title word with the linked reference ID, bound pathological titles safely, and allow narrow cards to wrap without clipping focusable content.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-11 01:34:03+00:00
335583,ddc49a388e014f63917fea30644af4a03e20c0b6,"sessions: address GitHub hover review feedback

Use measured submenu height for positioning and reveal the full bounded GitHub title when keyboard focus reaches its linked reference.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-11 03:04:54+00:00
335583,b84935b667a300bfdaaba3e54d990e22a256ecaf,"hover: align footer action icons and labels

Render shared hover actions as centered inline flex rows so codicons and text use the same vertical center.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-11 03:49:54+00:00
335583,357c7e883c95a70ff44dae39350068cf4ae4ff5e,"sessions: align GitHub reference metadata

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-11 04:15:59+00:00
335582,fdb5cdb4c0084a5e234b27934cfc37ba620c602d,"Bump xterm to 6.1.0-beta.304

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",anthonykim1,2026-09-10 22:19:39+00:00
335582,0bf6b18edbdff2c8623b4e65c8c16f2c9fff63ba,Merge branch 'main' into anthonykim1/xtermSep10v2,anthonykim1,2026-09-10 23:12:09+00:00
335580,ab268ae9a229c26b38d64d8aca89f154fb89362e,"Bump xterm to 6.1.0-beta.304

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",anthonykim1,2026-09-10 22:19:39+00:00
335579,8f4fd263ccdf271fa0f91631201766b2eee1d141,"chat: make the running Stop button red

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",justschen,2026-09-10 22:17:19+00:00
335578,71ecd0b37885ae9b040d3de1361ce071386eecd3,"actionWidget: fix: resume cancelled IME filter requests

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:00+00:00
335578,66fb14d02a916676638641c6e0c21749253487a6,"actionWidget: fix: retry only interrupted IME searches

Release settled filter cancellation state without disturbing newer requests. Preserve retries for interrupted composition while avoiding repeat searches after completed success or failure.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-10 15:59:31+00:00
335577,9ff89722c50ad38f3bb1a37a0f95490328f6d416,"Use Dark 2026 for component fixtures

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-10 22:12:16+00:00
335577,b23e936c3efffee6c9f8eb4af037fc265990aeb3,"Update Dark 2026 fixture baselines

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-10 22:39:47+00:00
335576,2d0308e13b0f959b734e2cfbd1292a0aded837b2,"sessions: Fix mobile Voice Mode controls

Use one composer-local predicate for standalone and segmented voice controls, and preserve native touch activation inside the segmented control.\n\nFixes #335575\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-10 21:55:16+00:00
335576,32735ca33624a4e49cf0dc7a7a98194fb3557230,"sessions: Pass voice pill state to dictation control

Fixes #335575\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-10 21:59:28+00:00
335576,fa66434e78f58145d05c6d06ead1af89e7b5383d,"sessions: Keep new chat voice controls mutually exclusive

Make the new-session toolbar own the final standalone dictation visibility so a late pill activation cannot leave both controls visible. Add regression coverage for all availability combinations.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-10 22:02:14+00:00
335576,693c3aaa7128107b7cdaa1dce159f10a74e66028,"chat: Test segmented voice controls on touch

Cover Voice power and mute activation through the parent ActionBar touch path so compatibility-click suppression cannot regress unnoticed.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-10 22:06:05+00:00
335568,4ba5756067847380e3cbe62ced241d34587684f4,"Use TextMate highlighting in component fixtures

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-10 21:30:17+00:00
335568,f5bbca5b1d59981220f4fc4799b767c7c10d571f,"Fix TextMate fixture CI failures

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-10 22:08:48+00:00
335567,19a02816afa2ec34b689b8aa88f0b2a020ba20ad,Always emit compressed chunks for NES prompt telemetry,vijayupadya,2026-09-10 21:29:55+00:00
335566,55d1765b3f494b21025abff0b52d5a048ab8da7b,"markdown: chore: adopt markdown editor 0.0.2-95

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",ulugbekna,2026-09-10 21:28:01+00:00
335564,345b66d6a69a9842fc7626162d1e03eae2c62ebc,"Use MAI for dictation on web

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-10 21:27:23+00:00
335564,bdac5a81a6308877f49b9adfec6352331fcf8ed8,"Respect dictation policy on web

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-10 21:43:52+00:00
335564,2092bed3ff95709572520474886108dfb834c906,"Fix dictation hover browser test

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-10 21:55:29+00:00
335562,982f0f7db4a929ab10322a700cd38571006e06a8,"agentHost: prevent late events from reopening subagents

Task status can mark a subagent idle before its final SDK output events arrive. Remember completed agent IDs so those trailing events cannot synthesize an extra child turn, while explicit user-message and tool-start boundaries can still resume retained agents.\n\nAdd regression coverage for a late child message followed by another idle task-status update.\n\n(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-10 21:24:05+00:00
335562,d3ca235c3c778fcf563ba83f2e8bc98be14c038b,"agentHost: quarantine late completed-subagent events

Drop trailing completed-child events before they mutate response-part or usage state, and reset child-scoped part IDs when a real user or tool boundary resumes the retained agent.\n\nExtend coverage through idle, late output and usage, an explicit user-message resume, and fresh output and usage.\n\n(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-10 22:16:03+00:00
335562,c460a66df1aa4f811d5fbcf420e7152afd0d9350,"Merge main into fix-flaky-e2e-test-custom-agent

(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-10 22:29:50+00:00
335562,e97bc87111d2a42781a4912fee3ac0f73cbd426c,"agentHost: treat child turn start as resume boundary

Allow assistant.turn_start to authoritatively resume a completed retained subagent before model-call completion is mapped.\n\n(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-10 22:33:01+00:00
335560,d755b37a865665ba36d116d4ae794611b3612f84,"agentHost: support Claude workspace conversion

Use Claude's native setCwd acknowledgement to preserve the existing conversation while attaching a workspace. Refresh launch-scoped configuration after confirmed transcript relocation, preserve managed scratch ownership, and quarantine unsafe partial outcomes.

Align provider working-directory return values and shared conversion contexts, canonical worktree handling, and provider-specific confirmation guidance. Add focused conversion, lifecycle, persistence, and cleanup regressions.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-09-10 21:07:07+00:00
335557,ae6335c5f89db1500f207e453e56559280ea4205,"sessions: Move changes view mode to editor overflow

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-09-10 20:47:50+00:00
335553,fface9953ceb9b464697526f2c46a32808822021,"Add component fixture focus controls

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-10 20:30:17+00:00
335552,e67512d065fa0462fc99a902c79e2c617953f9b9,"Scope component fixture theme CSS

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-10 20:26:33+00:00
335552,c3583996556828e54019d18a865cbc6af3f6d9b5,"Fix component fixture theme isolation checks

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-10 21:03:54+00:00
335551,889152a4e9bd2e393dacf52a9fa665be00304466,"Support portable workspace-root MCP configurations

Separate root-file format from VS Code configuration scope. Preserve
existing JSONC documents while validating portable additions before
writing, and keep root discovery aligned with the same document parser.

Cover both document shapes, unsupported input and metadata, guarded
writes, and root discovery identity and trust behavior.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",vritant24,2026-09-10 01:16:35+00:00
335551,b5b1e05d650f76644e9ee190350c0cef49e6b623,"Keep MCP configuration sources distinct in management

Manage root and legacy workspace files without publishing root servers
through installed discovery a second time. Exclude root inventory before
legacy name precedence and preserve its provenance when runtime discovery
is disabled.

Use the configuration resource as part of lifecycle identity so same-name
servers cannot replace, remove, or complete an install for each other.
Keep gallery writes on supported targets and await workspace registration.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",vritant24,2026-09-10 01:24:44+00:00
335551,ebfac2c4c139ecf35120cc7ee56eb7044ddf5fff,"Gate workspace-root MCP additions behind a setting

Choose existing configuration files when opening, but allow a new root
file when adding. Preserve exact editor destinations and distinguish
nongallery URL installs from gallery installs in the shared action.

Keep the new default off, retain legacy and aggregate workspace choices,
and use exact server identities for reveal and startup. Cover scope and
file pickers, cancellation, unsupported configurations, and synchronous
discovery disposal with focused command tests.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",vritant24,2026-09-10 01:25:43+00:00
335551,68759f91dcb12c1424a03c78d7c7fbca98264e45,"Preserve MCP install models and gallery boundaries

Keep the initiating editor model attached to its first successful install,
while retaining separate models when copying an existing installation.

Do not substitute root-configured servers for gallery search or URL
results, or attach gallery metadata to root inventory. A same-name root
server must not prevent installing its gallery counterpart in legacy
configuration.

Add regression tests that reproduced both issues before the fixes.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",vritant24,2026-09-10 01:32:35+00:00
